id,Date,Open,High,Low,Close,Volume,Futureprice
2432,2021-11-27-07-28,54301.98,54345.4,54301.98,54336.84,0.39129,54330.66
2433,2021-11-27-07-27,54345.01,54345.01,54331.76,54331.76,0.08437483,54336.84
2434,2021-11-27-07-26,54318.18,54342.6,54318.18,54335.75,0.14472652,54331.76
2435,2021-11-27-07-25,54303.55,54303.55,54303.13,54303.13,0.03689716,54335.75
2436,2021-11-27-07-24,54321.4,54321.4,54289.49,54289.49,0.02708581,54303.13
2437,2021-11-27-07-23,54372.21,54372.21,54331.36,54331.36,0.29807894,54289.49
2438,2021-11-27-07-22,54400.26,54420.48,54384.6,54384.6,0.40590952,54331.36
2439,2021-11-27-07-21,54347.32,54347.32,54347.32,54347.32,0.0,54384.6
2440,2021-11-27-07-20,54335.86,54350.91,54322.86,54347.32,4.91604689,54347.32
2441,2021-11-27-07-19,54395.24,54395.24,54332.3,54332.3,0.10911176,54347.32
2442,2021-11-27-07-18,54398.61,54405.86,54388.94,54395.24,0.05296654,54332.3
2443,2021-11-27-07-17,54352.35,54393.77,54352.35,54393.68,0.06590464,54395.24
2444,2021-11-27-07-16,54368.5,54368.5,54362.37,54362.37,0.01852,54393.68
2445,2021-11-27-07-15,54429.67,54429.67,54429.67,54429.67,0.0,54362.37
2446,2021-11-27-07-14,54391.77,54440.47,54391.77,54429.67,0.01491806,54429.67
2447,2021-11-27-07-13,54379.83,54379.83,54379.83,54379.83,0.008,54429.67
2448,2021-11-27-07-12,54362.45,54379.83,54353.15,54363.56,0.35613,54379.83
2449,2021-11-27-07-11,54400.83,54400.83,54355.15,54355.15,0.04965739,54363.56
2450,2021-11-27-07-10,54387.67,54387.67,54387.67,54387.67,0.023,54355.15
2451,2021-11-27-07-09,54388.67,54388.67,54388.67,54388.67,0.00295,54387.67
2452,2021-11-27-07-08,54300.65,54377.41,54300.65,54374.68,0.38507771,54388.67
2453,2021-11-27-07-07,54322.62,54322.62,54294.79,54297.5,0.03194541,54374.68
2454,2021-11-27-07-06,54343.35,54343.35,54306.88,54335.33,0.3715257,54297.5
2455,2021-11-27-07-05,54338.56,54384.46,54326.55,54353.95,0.15725459,54335.33
2456,2021-11-27-07-04,54331.1,54331.1,54306.6,54306.6,0.14693392,54353.95
2457,2021-11-27-07-03,54319.65,54326.85,54319.65,54326.85,0.02046,54306.6
2458,2021-11-27-07-02,54340.86,54340.86,54340.66,54340.66,0.02675,54326.85
2459,2021-11-27-07-01,54302.66,54350.56,54302.66,54350.56,0.15480413,54340.66
2460,2021-11-27-07-00,54288.15,54288.15,54271.94,54271.94,0.02891782,54350.56
2461,2021-11-27-06-59,54278.67,54284.25,54250.0,54284.25,0.12690399,54271.94
2462,2021-11-27-06-58,54305.25,54305.25,54265.07,54265.07,0.19831844,54284.25
2463,2021-11-27-06-57,54339.06,54339.06,54282.16,54282.16,0.13722575,54265.07
2464,2021-11-27-06-56,54302.55,54330.35,54302.55,54330.35,0.30648559,54282.16
2465,2021-11-27-06-55,54273.42,54312.15,54273.42,54312.15,0.16383211,54330.35
2466,2021-11-27-06-54,54283.05,54283.05,54263.75,54272.49,0.02215452,54312.15
2467,2021-11-27-06-53,54335.34,54356.76,54300.0,54300.0,0.66901172,54272.49
2468,2021-11-27-06-52,54319.05,54339.76,54315.65,54339.76,0.15374776,54300.0
2469,2021-11-27-06-51,54305.23,54309.45,54301.14,54309.45,0.06814917,54339.76
2470,2021-11-27-06-50,54362.25,54368.11,54320.35,54345.45,3.15265826,54309.45
2471,2021-11-27-06-49,54361.02,54362.26,54361.02,54362.26,0.00497,54345.45
2472,2021-11-27-06-48,54372.63,54372.63,54355.35,54355.35,0.10938197,54362.26
2473,2021-11-27-06-47,54406.06,54416.57,54372.14,54372.14,0.30009116,54355.35
2474,2021-11-27-06-46,54438.54,54438.54,54416.37,54418.17,0.01635503,54372.14
2475,2021-11-27-06-45,54384.37,54448.48,54384.37,54448.48,0.02631341,54418.17
2476,2021-11-27-06-44,54381.79,54400.89,54372.76,54384.16,0.24044314,54448.48
2477,2021-11-27-06-43,54387.41,54411.06,54372.14,54372.14,0.48475464,54384.16
2478,2021-11-27-06-42,54369.32,54390.17,54352.69,54373.36,3.1660228,54372.14
2479,2021-11-27-06-41,54327.04,54362.9,54327.04,54344.23,0.83826815,54373.36
2480,2021-11-27-06-40,54332.34,54359.47,54317.94,54317.94,2.33711,54344.23
2481,2021-11-27-06-39,54309.99,54364.36,54309.99,54330.04,3.35434794,54317.94
2482,2021-11-27-06-38,54346.57,54349.58,54298.87,54303.38,5.29595658,54330.04
2483,2021-11-27-06-37,54350.66,54370.05,54337.29,54337.29,4.4284655,54303.38
2484,2021-11-27-06-36,54377.26,54380.26,54377.26,54380.26,0.00108,54337.29
2485,2021-11-27-06-35,54343.66,54388.0,54343.66,54388.0,0.22883083,54380.26
2486,2021-11-27-06-34,54325.53,54379.27,54325.53,54379.27,2.8516919,54388.0
2487,2021-11-27-06-33,54304.95,54327.17,54283.68,54300.34,2.22497,54379.27
2488,2021-11-27-06-32,54281.16,54303.28,54277.66,54282.62,0.06971414,54300.34
2489,2021-11-27-06-31,54323.07,54347.49,54292.6,54292.6,0.02399195,54282.62
2490,2021-11-27-06-30,54318.41,54360.15,54301.89,54315.49,2.88465046,54292.6
2491,2021-11-27-06-29,54304.94,54325.52,54295.65,54325.52,2.01796743,54315.49
2492,2021-11-27-06-28,54341.05,54349.04,54325.58,54325.58,0.00886,54325.52
2493,2021-11-27-06-27,54349.04,54349.04,54341.05,54341.05,0.01224,54325.58
2494,2021-11-27-06-26,54388.94,54388.94,54340.11,54344.06,0.68580695,54341.05
2495,2021-11-27-06-25,54391.01,54408.73,54391.01,54408.73,0.10826513,54344.06
2496,2021-11-27-06-24,54378.86,54390.38,54378.86,54390.38,0.30178,54408.73
2497,2021-11-27-06-23,54390.27,54415.87,54373.76,54373.76,0.33672,54390.38
2498,2021-11-27-06-22,54419.41,54419.41,54377.36,54378.87,0.17661834,54373.76
2499,2021-11-27-06-21,54466.59,54466.59,54427.66,54427.66,2.01042,54378.87
2500,2021-11-27-06-20,54474.7,54497.33,54471.9,54494.54,3.68525064,54427.66
2501,2021-11-27-06-19,54493.49,54520.5,54484.25,54484.25,3.06526119,54494.54
2502,2021-11-27-06-18,54511.99,54511.99,54481.48,54499.99,0.36519571,54484.25
2503,2021-11-27-06-17,54525.49,54525.49,54485.63,54485.63,0.03065,54499.99
2504,2021-11-27-06-16,54474.7,54520.89,54474.7,54520.89,0.00935781,54485.63
2505,2021-11-27-06-15,54471.98,54487.68,54458.57,54487.68,0.27905363,54520.89
2506,2021-11-27-06-14,54482.28,54485.67,54435.98,54479.58,0.20227642,54487.68
2507,2021-11-27-06-13,54471.38,54483.68,54456.11,54483.68,0.15360831,54479.58
2508,2021-11-27-06-12,54442.68,54453.57,54440.0,54442.58,0.04272515,54483.68
2509,2021-11-27-06-11,54410.52,54410.52,54401.59,54402.67,0.01368056,54442.58
2510,2021-11-27-06-10,54398.5,54409.76,54398.5,54409.67,0.0320692,54402.67
2511,2021-11-27-06-09,54402.67,54402.67,54382.43,54382.43,0.01033781,54409.67
2512,2021-11-27-06-08,54452.58,54460.87,54435.0,54435.0,0.12603524,54382.43
2513,2021-11-27-06-07,54489.6,54489.6,54461.66,54461.66,0.05986152,54435.0
2514,2021-11-27-06-06,54487.47,54487.47,54478.32,54478.32,9.5E-4,54461.66
2515,2021-11-27-06-05,54512.39,54512.39,54483.84,54483.84,0.05909422,54478.32
2516,2021-11-27-06-04,54440.63,54470.11,54427.77,54462.62,2.84707396,54483.84
2517,2021-11-27-06-03,54410.49,54449.38,54410.49,54449.38,0.05824,54462.62
2518,2021-11-27-06-02,54371.58,54423.61,54371.58,54423.61,0.51289,54449.38
2519,2021-11-27-06-01,54375.31,54383.96,54342.37,54354.8,0.41782588,54423.61
2520,2021-11-27-06-00,54293.89,54372.23,54276.68,54372.23,1.14412334,54354.8
2521,2021-11-27-05-59,54328.88,54338.88,54290.13,54303.02,2.0763066,54372.23
2522,2021-11-27-05-58,54352.0,54352.0,54314.08,54314.66,1.27067965,54303.02
2523,2021-11-27-05-57,54390.33,54390.33,54365.86,54365.86,0.035917,54314.66
2524,2021-11-27-05-56,54426.29,54426.29,54368.27,54391.94,0.60923604,54365.86
2525,2021-11-27-05-55,54408.52,54428.65,54403.66,54423.03,0.68430514,54391.94
2526,2021-11-27-05-54,54447.0,54449.52,54418.76,54430.45,0.420964,54423.03
2527,2021-11-27-05-53,54465.53,54465.53,54461.68,54462.49,0.00724566,54430.45
2528,2021-11-27-05-52,54446.43,54450.64,54439.59,54442.96,0.09175959,54462.49
2529,2021-11-27-05-51,54460.8,54466.92,54460.8,54466.92,0.004605,54442.96
2530,2021-11-27-05-50,54448.0,54453.18,54445.22,54450.79,0.13434217,54466.92
2531,2021-11-27-05-49,54500.18,54500.18,54441.96,54441.96,0.49884378,54450.79
2532,2021-11-27-05-48,54521.2,54534.18,54496.34,54507.27,0.41283669,54441.96
2533,2021-11-27-05-47,54516.12,54516.12,54516.12,54516.12,0.0,54507.27
2534,2021-11-27-05-46,54530.32,54539.89,54516.12,54516.12,0.19348045,54516.12
2535,2021-11-27-05-45,54501.09,54531.42,54501.09,54531.42,0.12423,54516.12
2536,2021-11-27-05-44,54495.27,54498.68,54481.01,54481.01,0.22211931,54531.42
2537,2021-11-27-05-43,54469.86,54473.14,54441.94,54441.94,0.12028594,54481.01
2538,2021-11-27-05-42,54468.62,54468.62,54468.37,54468.37,0.0024,54441.94
2539,2021-11-27-05-41,54482.65,54482.65,54453.62,54462.88,0.25797764,54468.37
2540,2021-11-27-05-40,54538.9,54539.99,54488.99,54488.99,0.0634264,54462.88
2541,2021-11-27-05-39,54529.79,54537.29,54529.79,54537.29,0.01401,54488.99
2542,2021-11-27-05-38,54518.5,54526.19,54497.55,54526.19,0.15346572,54537.29
2543,2021-11-27-05-37,54497.06,54514.91,54497.06,54514.91,0.03997385,54526.19
2544,2021-11-27-05-36,54500.69,54500.69,54500.69,54500.69,0.0,54514.91
2545,2021-11-27-05-35,54489.78,54500.69,54489.78,54500.69,0.01232,54500.69
2546,2021-11-27-05-34,54491.93,54522.14,54477.09,54479.07,5.2738357,54500.69
2547,2021-11-27-05-33,54515.93,54522.5,54498.21,54498.21,0.25825679,54479.07
2548,2021-11-27-05-32,54495.15,54499.89,54495.15,54499.89,0.015,54498.21
2549,2021-11-27-05-31,54470.48,54470.6,54470.48,54470.6,0.14220182,54499.89
2550,2021-11-27-05-30,54466.63,54466.63,54464.24,54464.24,0.01884,54470.6
2551,2021-11-27-05-29,54441.94,54441.94,54441.94,54441.94,0.00918,54464.24
2552,2021-11-27-05-28,54444.76,54444.76,54444.42,54444.42,0.04646,54441.94
2553,2021-11-27-05-27,54450.75,54466.24,54450.75,54466.24,0.02137901,54444.42
2554,2021-11-27-05-26,54449.59,54449.59,54433.8,54433.8,0.0784708,54466.24
2555,2021-11-27-05-25,54460.14,54460.14,54449.49,54452.68,0.06580095,54433.8
2556,2021-11-27-05-24,54480.9,54480.9,54457.08,54464.98,0.08209333,54452.68
2557,2021-11-27-05-23,54447.02,54496.69,54444.71,54496.69,0.14115165,54464.98
2558,2021-11-27-05-22,54485.64,54485.64,54440.9,54440.9,0.20245632,54496.69
2559,2021-11-27-05-21,54510.7,54510.7,54485.17,54485.78,0.32477927,54440.9
2560,2021-11-27-05-20,54478.34,54521.5,54478.34,54521.5,0.056355,54485.78
2561,2021-11-27-05-19,54460.98,54467.28,54450.6,54467.28,0.12379004,54521.5
2562,2021-11-27-05-18,54477.41,54497.93,54455.28,54457.42,3.3045462,54467.28
2563,2021-11-27-05-17,54464.12,54503.69,54464.12,54503.69,0.27934808,54457.42
2564,2021-11-27-05-16,54489.96,54496.77,54469.58,54469.58,0.08111,54503.69
2565,2021-11-27-05-15,54465.27,54502.57,54465.27,54502.57,0.0463018,54469.58
2566,2021-11-27-05-14,54483.16,54483.16,54446.9,54460.68,0.00836988,54502.57
2567,2021-11-27-05-13,54468.63,54471.98,54468.63,54471.98,0.076275,54460.68
2568,2021-11-27-05-12,54470.53,54497.19,54470.53,54497.19,0.052853,54471.98
2569,2021-11-27-05-11,54472.18,54472.18,54472.18,54472.18,0.00621,54497.19
2570,2021-11-27-05-10,54451.27,54452.18,54451.27,54452.18,0.01256,54472.18
2571,2021-11-27-05-09,54450.09,54450.09,54432.94,54432.94,0.15022,54452.18
2572,2021-11-27-05-08,54480.78,54480.78,54444.26,54444.26,0.89775475,54432.94
2573,2021-11-27-05-07,54499.09,54499.79,54471.0,54480.78,0.46273574,54444.26
2574,2021-11-27-05-06,54550.39,54550.39,54500.0,54500.0,1.42697,54480.78
2575,2021-11-27-05-05,54581.94,54584.38,54540.14,54545.29,0.77783068,54500.0
2576,2021-11-27-05-04,54582.87,54582.87,54582.87,54582.87,0.06256864,54545.29
2577,2021-11-27-05-03,54550.05,54579.0,54550.05,54564.99,4.02869798,54582.87
2578,2021-11-27-05-02,54546.51,54546.51,54525.74,54525.74,0.15766,54564.99
2579,2021-11-27-05-01,54558.54,54568.97,54531.54,54550.05,0.47844205,54525.74
2580,2021-11-27-05-00,54547.75,54548.15,54537.04,54548.15,0.02629279,54550.05
2581,2021-11-27-04-59,54504.87,54538.59,54504.87,54538.59,0.03807068,54548.15
2582,2021-11-27-04-58,54538.55,54538.55,54510.99,54510.99,0.01641,54538.59
2583,2021-11-27-04-57,54548.15,54548.15,54523.89,54525.74,0.00583,54510.99
2584,2021-11-27-04-56,54502.68,54537.2,54502.68,54537.2,0.03920204,54525.74
2585,2021-11-27-04-55,54498.23,54520.55,54498.23,54515.76,0.02237,54537.2
2586,2021-11-27-04-54,54492.02,54515.22,54492.02,54500.98,0.01882,54515.76
2587,2021-11-27-04-53,54515.59,54515.59,54488.97,54505.89,0.23009751,54500.98
2588,2021-11-27-04-52,54528.68,54536.64,54504.57,54504.57,0.23537601,54505.89
2589,2021-11-27-04-51,54564.51,54564.51,54537.88,54537.88,0.01976,54504.57
2590,2021-11-27-04-50,54581.2,54592.68,54581.2,54590.0,0.31898835,54537.88
2591,2021-11-27-04-49,54603.08,54603.08,54575.4,54583.5,1.17023031,54590.0
2592,2021-11-27-04-48,54612.04,54626.58,54598.77,54600.0,15.59315542,54583.5
2593,2021-11-27-04-47,54609.57,54632.96,54600.0,54618.04,5.78861642,54600.0
2594,2021-11-27-04-46,54589.39,54629.34,54575.7,54621.48,3.3160943,54618.04
2595,2021-11-27-04-45,54597.56,54637.29,54566.55,54589.71,2.00643606,54621.48
2596,2021-11-27-04-44,54591.87,54591.87,54569.69,54569.69,0.03029,54589.71
2597,2021-11-27-04-43,54587.4,54587.4,54560.37,54560.37,0.032695,54569.69
2598,2021-11-27-04-42,54588.19,54590.9,54569.42,54590.9,0.07845,54560.37
2599,2021-11-27-04-41,54621.37,54625.73,54582.46,54582.46,1.53819276,54590.9
2600,2021-11-27-04-40,54595.67,54637.6,54595.67,54613.93,1.79453804,54582.46
2601,2021-11-27-04-39,54601.0,54601.0,54570.45,54578.1,0.13646438,54613.93
2602,2021-11-27-04-38,54562.35,54595.2,54560.25,54595.2,0.23573013,54578.1
2603,2021-11-27-04-37,54556.3,54569.6,54556.3,54569.6,0.04703,54595.2
2604,2021-11-27-04-36,54594.76,54594.76,54539.94,54539.94,0.2899463,54569.6
2605,2021-11-27-04-35,54602.05,54608.5,54570.15,54582.3,0.04827,54539.94
2606,2021-11-27-04-34,54574.59,54628.41,54574.59,54610.21,2.51462562,54582.3
2607,2021-11-27-04-33,54527.47,54545.39,54516.12,54545.39,2.86888006,54610.21
2608,2021-11-27-04-32,54520.89,54544.07,54520.89,54544.07,0.16812947,54545.39
2609,2021-11-27-04-31,54500.0,54566.6,54500.0,54553.8,0.35276,54544.07
2610,2021-11-27-04-30,54486.14,54500.0,54484.32,54500.0,0.0069893,54553.8
2611,2021-11-27-04-29,54500.0,54500.0,54470.47,54470.47,0.90678129,54500.0
2612,2021-11-27-04-28,54513.01,54540.52,54499.99,54500.0,8.74066582,54470.47
2613,2021-11-27-04-27,54528.0,54577.2,54517.6,54524.82,17.16454534,54500.0
2614,2021-11-27-04-26,54528.31,54528.31,54528.31,54528.31,0.00396,54524.82
2615,2021-11-27-04-25,54500.53,54500.53,54499.19,54499.19,0.00305924,54528.31
2616,2021-11-27-04-24,54469.05,54469.05,54469.05,54469.05,0.006417,54499.19
2617,2021-11-27-04-23,54543.99,54543.99,54475.67,54475.67,0.09703035,54469.05
2618,2021-11-27-04-22,54516.67,54530.84,54516.67,54530.84,0.02744818,54475.67
2619,2021-11-27-04-21,54512.49,54512.49,54512.49,54512.49,0.00349,54530.84
2620,2021-11-27-04-20,54532.59,54532.59,54513.59,54513.59,0.00886029,54512.49
2621,2021-11-27-04-19,54494.98,54545.99,54494.98,54522.99,0.29549637,54513.59
2622,2021-11-27-04-18,54478.76,54491.16,54476.38,54490.33,0.53159144,54522.99
2623,2021-11-27-04-17,54372.36,54451.83,54372.36,54428.08,3.09702585,54490.33
2624,2021-11-27-04-16,54322.0,54378.26,54319.73,54378.26,1.87149203,54428.08
2625,2021-11-27-04-15,54359.82,54359.82,54335.43,54339.16,0.21927151,54378.26
2626,2021-11-27-04-14,54362.13,54362.53,54343.05,54362.53,0.06849091,54339.16
2627,2021-11-27-04-13,54413.94,54413.94,54372.97,54375.66,0.12909496,54362.53
2628,2021-11-27-04-12,54471.56,54475.48,54428.92,54428.92,0.52456,54375.66
2629,2021-11-27-04-11,54451.08,54462.28,54451.08,54462.28,0.26226257,54428.92
2630,2021-11-27-04-10,54430.43,54453.62,54430.43,54453.62,0.03013835,54462.28
2631,2021-11-27-04-09,54433.67,54433.67,54433.67,54433.67,5.4E-4,54453.62
2632,2021-11-27-04-08,54407.66,54407.66,54398.86,54398.86,0.05087548,54433.67
2633,2021-11-27-04-07,54411.5,54416.33,54411.5,54416.33,0.00884,54398.86
2634,2021-11-27-04-06,54378.67,54411.5,54378.67,54411.5,0.20620378,54416.33
2635,2021-11-27-04-05,54378.25,54378.25,54378.25,54378.25,0.0,54411.5
2636,2021-11-27-04-04,54404.51,54404.51,54367.45,54378.25,0.0511,54378.25
2637,2021-11-27-04-03,54431.7,54443.79,54419.53,54427.33,0.0147508,54378.25
2638,2021-11-27-04-02,54385.79,54498.51,54385.79,54442.17,1.13621676,54427.33
2639,2021-11-27-04-01,54423.13,54445.72,54389.08,54389.08,0.03697449,54442.17
2640,2021-11-27-04-00,54399.97,54479.06,54399.97,54430.08,0.30861345,54389.08
2641,2021-11-27-03-59,54381.97,54421.5,54381.97,54398.54,0.10961859,54430.08
2642,2021-11-27-03-58,54378.53,54386.72,54349.4,54351.52,0.15097505,54398.54
2643,2021-11-27-03-57,54380.75,54402.67,54370.0,54402.67,0.25576127,54351.52
2644,2021-11-27-03-56,54410.2,54410.2,54388.87,54388.87,0.13340581,54402.67
2645,2021-11-27-03-55,54422.27,54463.02,54422.27,54431.22,0.3130242,54388.87
2646,2021-11-27-03-54,54402.87,54418.27,54393.78,54393.86,0.06518,54431.22
2647,2021-11-27-03-53,54417.0,54417.0,54390.58,54397.18,0.01822093,54393.86
2648,2021-11-27-03-52,54380.76,54419.23,54380.76,54382.28,0.03191,54397.18
2649,2021-11-27-03-51,54419.6,54419.6,54378.32,54378.32,0.05098,54382.28
2650,2021-11-27-03-50,54420.23,54429.58,54419.28,54419.6,0.06022703,54378.32
2651,2021-11-27-03-49,54441.41,54441.41,54412.44,54412.44,0.14053755,54419.6
2652,2021-11-27-03-48,54433.06,54455.48,54433.06,54441.87,0.23234803,54412.44
2653,2021-11-27-03-47,54501.33,54526.53,54444.73,54444.83,5.02132224,54441.87
2654,2021-11-27-03-46,54549.48,54549.48,54494.33,54494.33,0.35998427,54444.83
2655,2021-11-27-03-45,54518.41,54548.32,54515.69,54545.85,0.35611052,54494.33
2656,2021-11-27-03-44,54517.77,54517.77,54494.93,54494.93,1.00115,54545.85
2657,2021-11-27-03-43,54515.33,54526.34,54515.33,54525.31,0.02614,54494.93
2658,2021-11-27-03-42,54500.0,54515.33,54496.81,54515.33,0.21402719,54525.31
2659,2021-11-27-03-41,54522.27,54524.9,54500.0,54500.0,0.89518805,54515.33
2660,2021-11-27-03-40,54556.68,54569.87,54556.68,54566.41,0.03678949,54500.0
2661,2021-11-27-03-39,54526.78,54561.1,54526.78,54561.1,0.27574948,54566.41
2662,2021-11-27-03-38,54561.1,54561.1,54523.19,54526.78,0.17352617,54561.1
2663,2021-11-27-03-37,54561.1,54561.1,54561.1,54561.1,0.00527,54526.78
2664,2021-11-27-03-36,54523.24,54528.32,54523.24,54528.32,0.03642039,54561.1
2665,2021-11-27-03-35,54535.54,54535.54,54535.54,54535.54,8.793E-4,54528.32
2666,2021-11-27-03-34,54544.19,54558.85,54544.19,54558.85,0.47040649,54535.54
2667,2021-11-27-03-33,54554.76,54578.28,54554.76,54578.28,0.00525,54558.85
2668,2021-11-27-03-32,54634.41,54634.41,54577.01,54577.01,2.32578091,54578.28
2669,2021-11-27-03-31,54654.42,54654.42,54624.24,54631.89,0.29196569,54577.01
2670,2021-11-27-03-30,54624.83,54624.83,54624.83,54624.83,6.0E-4,54631.89
2671,2021-11-27-03-29,54589.35,54589.35,54576.99,54584.61,0.26326686,54624.83
2672,2021-11-27-03-28,54601.65,54609.76,54583.36,54583.36,1.46327314,54584.61
2673,2021-11-27-03-27,54552.88,54593.38,54552.88,54593.38,0.05688,54583.36
2674,2021-11-27-03-26,54580.25,54580.25,54531.72,54552.88,0.19019836,54593.38
2675,2021-11-27-03-25,54593.24,54601.86,54565.17,54581.38,0.28374637,54552.88
2676,2021-11-27-03-24,54564.86,54582.01,54564.86,54582.01,0.01077,54581.38
2677,2021-11-27-03-23,54575.32,54585.1,54547.07,54547.65,0.57612543,54582.01
2678,2021-11-27-03-22,54577.14,54577.14,54577.14,54577.14,0.00176,54547.65
2679,2021-11-27-03-21,54648.11,54648.11,54571.25,54586.48,0.70108415,54577.14
2680,2021-11-27-03-20,54658.75,54658.75,54645.73,54645.73,0.1390537,54586.48
2681,2021-11-27-03-19,54656.57,54656.57,54615.72,54625.76,0.11834133,54645.73
2682,2021-11-27-03-18,54646.1,54647.95,54630.14,54646.22,0.31973685,54625.76
2683,2021-11-27-03-17,54603.35,54648.35,54603.35,54631.07,4.76748606,54646.22
2684,2021-11-27-03-16,54634.8,54634.8,54560.08,54564.62,1.24137251,54631.07
2685,2021-11-27-03-15,54575.0,54648.35,54575.0,54622.19,5.53086601,54564.62
2686,2021-11-27-03-14,54543.69,54564.59,54540.04,54551.35,0.37071111,54622.19
2687,2021-11-27-03-13,54462.45,54525.29,54462.45,54525.29,0.73955042,54551.35
2688,2021-11-27-03-12,54412.75,54462.45,54412.75,54462.45,0.48344873,54525.29
2689,2021-11-27-03-11,54391.65,54412.8,54391.65,54412.8,0.15878494,54462.45
2690,2021-11-27-03-10,54371.92,54398.9,54349.75,54398.9,1.3433114,54412.8
2691,2021-11-27-03-09,54396.39,54415.55,54377.17,54379.38,1.11585746,54398.9
2692,2021-11-27-03-08,54392.02,54405.98,54386.65,54394.39,1.02769498,54379.38
2693,2021-11-27-03-07,54353.61,54390.17,54353.61,54390.17,1.97550978,54394.39
2694,2021-11-27-03-06,54365.22,54365.22,54338.11,54341.38,0.01964976,54390.17
2695,2021-11-27-03-05,54340.61,54359.92,54316.03,54359.92,1.25387007,54341.38
2696,2021-11-27-03-04,54409.88,54415.33,54324.65,54358.43,3.77806816,54359.92
2697,2021-11-27-03-03,54462.4,54462.4,54410.35,54410.35,0.309275,54358.43
2698,2021-11-27-03-02,54418.89,54450.23,54418.89,54450.23,0.13168785,54410.35
2699,2021-11-27-03-01,54418.81,54443.79,54401.11,54407.95,2.48735219,54450.23
2700,2021-11-27-03-00,54414.53,54418.24,54399.89,54399.89,0.03036827,54407.95
2701,2021-11-27-02-59,54402.26,54413.04,54380.0,54413.04,0.6084786,54399.89
2702,2021-11-27-02-58,54413.88,54413.88,54393.54,54410.65,0.03616412,54413.04
2703,2021-11-27-02-57,54436.98,54442.29,54393.42,54393.42,0.53374648,54410.65
2704,2021-11-27-02-56,54400.81,54423.96,54400.81,54423.96,0.06513371,54393.42
2705,2021-11-27-02-55,54382.82,54388.9,54363.75,54388.9,0.16820658,54423.96
2706,2021-11-27-02-54,54416.62,54416.62,54394.77,54404.57,0.12236964,54388.9
2707,2021-11-27-02-53,54394.39,54440.59,54394.39,54440.59,0.1385578,54404.57
2708,2021-11-27-02-52,54377.21,54385.1,54376.58,54383.77,0.18015262,54440.59
2709,2021-11-27-02-51,54362.03,54375.12,54358.53,54372.32,0.37174484,54383.77
